Record Length,2500,Points,-360.00001E-6,-20.0000E-3,
Sample Interval,400.00000E-9,s,-359.60000E-6,-20.0000E-3,
Trigger Point,900.000003,Samples,-359.20000E-6,-20.0000E-3,
,,,-358.80000E-6,-20.0000E-3,
,,,-358.39999E-6,0.0,
,,,-358.00002E-6,0.0,
Source,CH1,,-357.60002E-6,0.0,
Vertical Units,Volts,,-357.20001E-6,-20.0000E-3,
Vertical Scale,499.999989E-3,,-356.80001E-6,0.0,
Vertical Offset,0,,-356.40001E-6,-20.0000E-3,
Horizontal Units,s,,-356.00000E-6,0.0,
Horizontal Scale,100.0000E-6,,-355.60000E-6,0.0,
Pt Fmt,Y,,-355.20000E-6,-20.0000E-3,
Yzero,0.0,,-354.79999E-6,-20.0000E-3,
Probe Atten,1.000,,-354.39999E-6,-20.0000E-3,
,,,-354.00002E-6,-20.0000E-3,
Note,TDS 1012B - 15:25:32   10/11/2016,,-353.60001E-6,0.0,
,,,-353.20001E-6,-20.0000E-3,
,,,-352.80001E-6,-20.0000E-3,
,,,-352.40001E-6,-20.0000E-3,
,,,-352.00000E-6,-20.0000E-3,
,,,-351.60000E-6,-20.0000E-3,
,,,-351.20000E-6,-20.0000E-3,
,,,-350.79999E-6,-20.0000E-3,
,,,-350.40002E-6,-20.0000E-3,
,,,-350.00002E-6,-20.0000E-3,
,,,-349.60001E-6,0.0,
,,,-349.20001E-6,0.0,
,,,-348.80001E-6,-20.0000E-3,
,,,-348.40000E-6,-20.0000E-3,
,,,-348.00000E-6,0.0,
,,,-347.60000E-6,0.0,
,,,-347.20000E-6,0.0,
,,,-346.79999E-6,-20.0000E-3,
,,,-346.40002E-6,0.0,
,,,-346.00002E-6,0.0,
,,,-345.60001E-6,0.0,
,,,-345.20001E-6,-20.0000E-3,
,,,-344.80001E-6,0.0,
,,,-344.40000E-6,-20.0000E-3,
,,,-344.00000E-6,0.0,
,,,-343.60000E-6,-20.0000E-3,
,,,-343.19999E-6,0.0,
,,,-342.79999E-6,-20.0000E-3,
,,,-342.40002E-6,-20.0000E-3,
,,,-342.00001E-6,-20.0000E-3,
,,,-341.60001E-6,-20.0000E-3,
,,,-341.20001E-6,0.0,
,,,-340.80000E-6,0.0,
,,,-340.40000E-6,0.0,
,,,-340.00000E-6,0.0,
,,,-339.60000E-6,-20.0000E-3,
,,,-339.19999E-6,0.0,
,,,-338.80002E-6,-20.0000E-3,
,,,-338.40002E-6,0.0,
,,,-338.00001E-6,-20.0000E-3,
,,,-337.60001E-6,0.0,
,,,-337.20001E-6,0.0,
,,,-336.80000E-6,-20.0000E-3,
,,,-336.40000E-6,-20.0000E-3,
,,,-336.00000E-6,0.0,
,,,-335.59999E-6,-20.0000E-3,
,,,-335.19999E-6,-20.0000E-3,
,,,-334.80002E-6,-20.0000E-3,
,,,-334.40001E-6,-20.0000E-3,
,,,-334.00001E-6,0.0,
,,,-333.60001E-6,0.0,
,,,-333.20001E-6,-20.0000E-3,
,,,-332.80000E-6,-20.0000E-3,
,,,-332.40000E-6,0.0,
,,,-332.00000E-6,-20.0000E-3,
,,,-331.59999E-6,0.0,
,,,-331.20002E-6,-20.0000E-3,
,,,-330.80002E-6,-20.0000E-3,
,,,-330.40001E-6,0.0,
,,,-330.00001E-6,-20.0000E-3,
,,,-329.60001E-6,0.0,
,,,-329.20000E-6,0.0,
,,,-328.80000E-6,0.0,
,,,-328.40000E-6,-20.0000E-3,
,,,-327.99999E-6,0.0,
,,,-327.59999E-6,-20.0000E-3,
,,,-327.20002E-6,-20.0000E-3,
,,,-326.80001E-6,-20.0000E-3,
,,,-326.40001E-6,-20.0000E-3,
,,,-326.00001E-6,0.0,
,,,-325.60001E-6,-20.0000E-3,
,,,-325.20000E-6,-20.0000E-3,
,,,-324.80000E-6,0.0,
,,,-324.40000E-6,-20.0000E-3,
,,,-323.99999E-6,0.0,
,,,-323.60002E-6,-20.0000E-3,
,,,-323.20002E-6,-20.0000E-3,
,,,-322.80001E-6,-20.0000E-3,
,,,-322.40001E-6,-20.0000E-3,
,,,-322.00001E-6,0.0,
,,,-321.60000E-6,0.0,
,,,-321.20000E-6,-20.0000E-3,
,,,-320.80000E-6,-20.0000E-3,
,,,-320.39999E-6,0.0,
,,,-319.99999E-6,-20.0000E-3,
,,,-319.60002E-6,0.0,
,,,-319.20001E-6,-20.0000E-3,
,,,-318.80001E-6,0.0,
,,,-318.40001E-6,0.0,
,,,-318.00001E-6,0.0,
,,,-317.60000E-6,0.0,
,,,-317.20000E-6,0.0,
,,,-316.80000E-6,-20.0000E-3,
,,,-316.39999E-6,0.0,
,,,-315.99999E-6,-20.0000E-3,
,,,-315.60002E-6,-20.0000E-3,
,,,-315.20001E-6,0.0,
,,,-314.80001E-6,0.0,
,,,-314.40001E-6,-20.0000E-3,
,,,-314.00000E-6,0.0,
,,,-313.60000E-6,-20.0000E-3,
,,,-313.20000E-6,-20.0000E-3,
,,,-312.80000E-6,-20.0000E-3,
,,,-312.39999E-6,-20.0000E-3,
,,,-312.00002E-6,0.0,
,,,-311.60002E-6,-20.0000E-3,
,,,-311.20001E-6,0.0,
,,,-310.80001E-6,0.0,
,,,-310.40001E-6,-20.0000E-3,
,,,-310.00000E-6,20.0000E-3,
,,,-309.60000E-6,0.0,
,,,-309.20000E-6,-20.0000E-3,
,,,-308.79999E-6,0.0,
,,,-308.39999E-6,0.0,
,,,-308.00002E-6,0.0,
,,,-307.60001E-6,-20.0000E-3,
,,,-307.20001E-6,-20.0000E-3,
,,,-306.80001E-6,-20.0000E-3,
,,,-306.40000E-6,0.0,
,,,-306.00000E-6,0.0,
,,,-305.60000E-6,-20.0000E-3,
,,,-305.20000E-6,0.0,
,,,-304.79999E-6,-20.0000E-3,
,,,-304.40002E-6,0.0,
,,,-304.00002E-6,-20.0000E-3,
,,,-303.60001E-6,-20.0000E-3,
,,,-303.20001E-6,-20.0000E-3,
,,,-302.80001E-6,0.0,
,,,-302.40000E-6,0.0,
,,,-302.00000E-6,-20.0000E-3,
,,,-301.60000E-6,0.0,
,,,-301.19999E-6,0.0,
,,,-300.79999E-6,0.0,
,,,-300.40002E-6,0.0,
,,,-300.00001E-6,-20.0000E-3,
,,,-299.60001E-6,0.0,
,,,-299.20001E-6,0.0,
,,,-298.80001E-6,0.0,
,,,-298.40000E-6,-20.0000E-3,
,,,-298.00000E-6,-20.0000E-3,
,,,-297.60000E-6,0.0,
,,,-297.19999E-6,-20.0000E-3,
,,,-296.80002E-6,-20.0000E-3,
,,,-296.40002E-6,0.0,
,,,-296.00001E-6,0.0,
,,,-295.60001E-6,-20.0000E-3,
,,,-295.20001E-6,-20.0000E-3,
