Record Length,2500,Points,-499.999966E-6,4.60000,,Record Length,2500,Points,-499.999966E-6,-13.6000,
Sample Interval,400.00000E-9,s,-499.599962E-6,4.60000,,Sample Interval,400.00000E-9,s,-499.599962E-6,-13.6000,
Trigger Point,1.2500E3,Samples,-499.199959E-6,4.60000,,Trigger Point,1.2500E3,Samples,-499.199959E-6,-13.6000,
,,,-498.799956E-6,4.40000,,,,,-498.799956E-6,-13.6000,
,,,-498.399953E-6,4.40000,,,,,-498.399953E-6,-13.6000,
,,,-497.999950E-6,4.40000,,,,,-497.999950E-6,-13.6000,
Source,CH1,,-497.599947E-6,4.60000,,Source,CH2,,-497.599947E-6,-13.6000,
Vertical Units,Volts,,-497.199944E-6,4.40000,,Vertical Units,Volts,,-497.199944E-6,-13.6000,
Vertical Scale,5.00000,,-496.799941E-6,4.40000,,Vertical Scale,5.00000,,-496.799941E-6,-13.6000,
Vertical Offset,0,,-496.399938E-6,4.40000,,Vertical Offset,0,,-496.399938E-6,-13.6000,
Horizontal Units,s,,-495.999993E-6,4.40000,,Horizontal Units,s,,-495.999993E-6,-13.4000,
Horizontal Scale,100.0000E-6,,-495.599990E-6,4.40000,,Horizontal Scale,100.0000E-6,,-495.599990E-6,-13.4000,
Pt Fmt,Y,,-495.199987E-6,4.40000,,Pt Fmt,Y,,-495.199987E-6,-13.4000,
Yzero,0.0,,-494.799984E-6,4.40000,,Yzero,0.0,,-494.799984E-6,-13.4000,
Probe Atten,1.000,,-494.399981E-6,4.40000,,Probe Atten,1.000,,-494.399981E-6,-13.6000,
,,,-493.999978E-6,4.40000,,,,,-493.999978E-6,-13.6000,
Note,TDS 1012B - 17:13:17   28/11/2016,,-493.599975E-6,4.40000,,Note,TDS 1012B - 17:13:17   28/11/2016,,-493.599975E-6,-13.6000,
,,,-493.199972E-6,4.40000,,,,,-493.199972E-6,-13.6000,
,,,-492.799969E-6,4.40000,,,,,-492.799969E-6,-13.6000,
,,,-492.399966E-6,4.40000,,,,,-492.399966E-6,-13.6000,
,,,-491.999963E-6,4.20000,,,,,-491.999963E-6,-13.6000,
,,,-491.599960E-6,4.40000,,,,,-491.599960E-6,-13.6000,
,,,-491.199957E-6,4.40000,,,,,-491.199957E-6,-13.6000,
,,,-490.799954E-6,4.40000,,,,,-490.799954E-6,-13.4000,
,,,-490.399951E-6,4.40000,,,,,-490.399951E-6,-13.6000,
,,,-489.999948E-6,4.40000,,,,,-489.999948E-6,-13.6000,
,,,-489.599945E-6,4.40000,,,,,-489.599945E-6,-13.6000,
,,,-489.199942E-6,4.20000,,,,,-489.199942E-6,-13.6000,
,,,-488.799938E-6,4.20000,,,,,-488.799938E-6,-13.6000,
,,,-488.399994E-6,4.40000,,,,,-488.399994E-6,-13.6000,
,,,-487.999961E-6,4.20000,,,,,-487.999961E-6,-13.6000,
,,,-487.599958E-6,4.40000,,,,,-487.599958E-6,-13.6000,
,,,-487.199955E-6,4.20000,,,,,-487.199955E-6,-13.4000,
,,,-486.799952E-6,4.40000,,,,,-486.799952E-6,-13.6000,
,,,-486.399978E-6,4.20000,,,,,-486.399978E-6,-13.6000,
,,,-485.999975E-6,4.20000,,,,,-485.999975E-6,-13.6000,
,,,-485.599972E-6,4.40000,,,,,-485.599972E-6,-13.4000,
,,,-485.199969E-6,4.20000,,,,,-485.199969E-6,-13.4000,
,,,-484.799966E-6,4.40000,,,,,-484.799966E-6,-13.4000,
,,,-484.399963E-6,4.20000,,,,,-484.399963E-6,-13.6000,
,,,-483.999960E-6,4.20000,,,,,-483.999960E-6,-13.4000,
,,,-483.599957E-6,4.20000,,,,,-483.599957E-6,-13.6000,
,,,-483.199954E-6,4.20000,,,,,-483.199954E-6,-13.6000,
,,,-482.799951E-6,4.20000,,,,,-482.799951E-6,-13.6000,
,,,-482.399977E-6,4.40000,,,,,-482.399977E-6,-13.6000,
,,,-481.999974E-6,4.20000,,,,,-481.999974E-6,-13.6000,
,,,-481.599971E-6,4.20000,,,,,-481.599971E-6,-13.6000,
,,,-481.199968E-6,4.20000,,,,,-481.199968E-6,-13.6000,
,,,-480.799965E-6,4.20000,,,,,-480.799965E-6,-13.4000,
,,,-480.399962E-6,4.20000,,,,,-480.399962E-6,-13.6000,
,,,-479.999959E-6,4.20000,,,,,-479.999959E-6,-13.6000,
,,,-479.599956E-6,4.20000,,,,,-479.599956E-6,-13.6000,
,,,-479.199953E-6,4.00000,,,,,-479.199953E-6,-13.4000,
,,,-478.799979E-6,4.20000,,,,,-478.799979E-6,-13.4000,
,,,-478.399976E-6,4.20000,,,,,-478.399976E-6,-13.6000,
,,,-477.999973E-6,4.20000,,,,,-477.999973E-6,-13.4000,
,,,-477.599970E-6,4.20000,,,,,-477.599970E-6,-13.6000,
,,,-477.199967E-6,4.20000,,,,,-477.199967E-6,-13.6000,
,,,-476.799964E-6,4.20000,,,,,-476.799964E-6,-13.4000,
,,,-476.399960E-6,4.00000,,,,,-476.399960E-6,-13.6000,
,,,-475.999957E-6,4.20000,,,,,-475.999957E-6,-13.4000,
,,,-475.599954E-6,4.00000,,,,,-475.599954E-6,-13.6000,
,,,-475.199951E-6,4.00000,,,,,-475.199951E-6,-13.6000,
,,,-474.799977E-6,4.20000,,,,,-474.799977E-6,-13.4000,
,,,-474.399974E-6,4.00000,,,,,-474.399974E-6,-13.6000,
,,,-473.999971E-6,4.00000,,,,,-473.999971E-6,-13.4000,
,,,-473.599968E-6,4.00000,,,,,-473.599968E-6,-13.4000,
,,,-473.199965E-6,4.20000,,,,,-473.199965E-6,-13.4000,
,,,-472.799962E-6,4.00000,,,,,-472.799962E-6,-13.6000,
,,,-472.399959E-6,4.20000,,,,,-472.399959E-6,-13.4000,
,,,-471.999956E-6,4.00000,,,,,-471.999956E-6,-13.6000,
,,,-471.599953E-6,4.00000,,,,,-471.599953E-6,-13.4000,
,,,-471.199979E-6,4.00000,,,,,-471.199979E-6,-13.6000,
,,,-470.799976E-6,4.00000,,,,,-470.799976E-6,-13.4000,
,,,-470.399973E-6,4.00000,,,,,-470.399973E-6,-13.4000,
,,,-469.999970E-6,4.00000,,,,,-469.999970E-6,-13.4000,
,,,-469.599967E-6,4.00000,,,,,-469.599967E-6,-13.4000,
,,,-469.199964E-6,4.00000,,,,,-469.199964E-6,-13.4000,
,,,-468.799961E-6,4.20000,,,,,-468.799961E-6,-13.6000,
,,,-468.399958E-6,4.00000,,,,,-468.399958E-6,-13.4000,
,,,-467.999955E-6,4.00000,,,,,-467.999955E-6,-13.4000,
,,,-467.599952E-6,4.00000,,,,,-467.599952E-6,-13.6000,
,,,-467.199978E-6,4.00000,,,,,-467.199978E-6,-13.6000,
,,,-466.799975E-6,4.00000,,,,,-466.799975E-6,-13.6000,
,,,-466.399972E-6,4.00000,,,,,-466.399972E-6,-13.6000,
,,,-465.999969E-6,4.00000,,,,,-465.999969E-6,-13.4000,
,,,-465.599966E-6,4.00000,,,,,-465.599966E-6,-13.4000,
,,,-465.199962E-6,4.00000,,,,,-465.199962E-6,-13.6000,
