Record Length,2500,Points,-495.199987E-6,-132.0000E-3,,Record Length,2500,Points,-495.199987E-6,160.00001E-3,
Sample Interval,400.00000E-9,s,-494.799984E-6,-128.0000E-3,,Sample Interval,400.00000E-9,s,-494.799984E-6,164.00000E-3,
Trigger Point,1.2380E3,Samples,-494.399981E-6,-128.0000E-3,,Trigger Point,1.2380E3,Samples,-494.399981E-6,164.00000E-3,
,,,-493.999978E-6,-128.0000E-3,,,,,-493.999978E-6,160.00001E-3,
,,,-493.599975E-6,-124.0000E-3,,,,,-493.599975E-6,156.00000E-3,
,,,-493.199972E-6,-120.0000E-3,,,,,-493.199972E-6,160.00001E-3,
Source,CH1,,-492.799969E-6,-124.0000E-3,,Source,CH2,,-492.799969E-6,160.00001E-3,
Vertical Units,Volts,,-492.399966E-6,-120.0000E-3,,Vertical Units,Volts,,-492.399966E-6,156.00000E-3,
Vertical Scale,100.0000E-3,,-491.999963E-6,-120.0000E-3,,Vertical Scale,100.0000E-3,,-491.999963E-6,152.00001E-3,
Vertical Offset,0,,-491.599960E-6,-116.0000E-3,,Vertical Offset,0,,-491.599960E-6,152.00001E-3,
Horizontal Units,s,,-491.200015E-6,-120.0000E-3,,Horizontal Units,s,,-491.200015E-6,152.00001E-3,
Horizontal Scale,100.0000E-6,,-490.800012E-6,-116.0000E-3,,Horizontal Scale,100.0000E-6,,-490.800012E-6,152.00001E-3,
Pt Fmt,Y,,-490.400009E-6,-116.0000E-3,,Pt Fmt,Y,,-490.400009E-6,152.00001E-3,
Yzero,0.0,,-490.000006E-6,-112.0000E-3,,Yzero,0.0,,-490.000006E-6,152.00001E-3,
Probe Atten,1.000,,-489.600003E-6,-112.0000E-3,,Probe Atten,1.000,,-489.600003E-6,148.0000E-3,
,,,-489.200000E-6,-108.0000E-3,,,,,-489.200000E-6,148.0000E-3,
Note,TDS 1012B - 16:30:31   28/11/2016,,-488.799997E-6,-108.0000E-3,,Note,TDS 1012B - 16:30:31   28/11/2016,,-488.799997E-6,148.0000E-3,
,,,-488.399994E-6,-108.0000E-3,,,,,-488.399994E-6,144.0000E-3,
,,,-487.999991E-6,-108.0000E-3,,,,,-487.999991E-6,144.0000E-3,
,,,-487.599988E-6,-100.0000E-3,,,,,-487.599988E-6,144.0000E-3,
,,,-487.199984E-6,-104.0000E-3,,,,,-487.199984E-6,140.0000E-3,
,,,-486.799981E-6,-104.0000E-3,,,,,-486.799981E-6,140.0000E-3,
,,,-486.399978E-6,-100.0000E-3,,,,,-486.399978E-6,136.0000E-3,
,,,-485.999975E-6,-100.0000E-3,,,,,-485.999975E-6,140.0000E-3,
,,,-485.600001E-6,-100.0000E-3,,,,,-485.600001E-6,136.0000E-3,
,,,-485.199998E-6,-96.000001E-3,,,,,-485.199998E-6,136.0000E-3,
,,,-484.799995E-6,-100.0000E-3,,,,,-484.799995E-6,136.0000E-3,
,,,-484.399992E-6,-92.000008E-3,,,,,-484.399992E-6,132.0000E-3,
,,,-483.999989E-6,-96.000001E-3,,,,,-483.999989E-6,132.0000E-3,
,,,-483.599986E-6,-92.000008E-3,,,,,-483.599986E-6,132.0000E-3,
,,,-483.199983E-6,-92.000008E-3,,,,,-483.199983E-6,128.0000E-3,
,,,-482.799980E-6,-88.000007E-3,,,,,-482.799980E-6,128.0000E-3,
,,,-482.399977E-6,-88.000007E-3,,,,,-482.399977E-6,124.0000E-3,
,,,-481.999974E-6,-84.000006E-3,,,,,-481.999974E-6,124.0000E-3,
,,,-481.600000E-6,-84.000006E-3,,,,,-481.600000E-6,124.0000E-3,
,,,-481.199997E-6,-84.000006E-3,,,,,-481.199997E-6,124.0000E-3,
,,,-480.799994E-6,-80.000006E-3,,,,,-480.799994E-6,120.0000E-3,
,,,-480.399991E-6,-80.000006E-3,,,,,-480.399991E-6,120.0000E-3,
,,,-479.999988E-6,-80.000006E-3,,,,,-479.999988E-6,120.0000E-3,
,,,-479.599985E-6,-76.000005E-3,,,,,-479.599985E-6,120.0000E-3,
,,,-479.199982E-6,-76.000005E-3,,,,,-479.199982E-6,116.0000E-3,
,,,-478.799979E-6,-76.000005E-3,,,,,-478.799979E-6,116.0000E-3,
,,,-478.399976E-6,-72.000004E-3,,,,,-478.399976E-6,116.0000E-3,
,,,-477.999973E-6,-72.000004E-3,,,,,-477.999973E-6,112.0000E-3,
,,,-477.599999E-6,-68.000004E-3,,,,,-477.599999E-6,112.0000E-3,
,,,-477.199996E-6,-72.000004E-3,,,,,-477.199996E-6,108.0000E-3,
,,,-476.799993E-6,-68.000004E-3,,,,,-476.799993E-6,108.0000E-3,
,,,-476.399990E-6,-64.000003E-3,,,,,-476.399990E-6,108.0000E-3,
,,,-475.999987E-6,-64.000003E-3,,,,,-475.999987E-6,108.0000E-3,
,,,-475.599983E-6,-64.000003E-3,,,,,-475.599983E-6,104.0000E-3,
,,,-475.199980E-6,-64.000003E-3,,,,,-475.199980E-6,104.0000E-3,
,,,-474.799977E-6,-64.000003E-3,,,,,-474.799977E-6,104.0000E-3,
,,,-474.399974E-6,-60.000002E-3,,,,,-474.399974E-6,100.0000E-3,
,,,-474.000000E-6,-56.000002E-3,,,,,-474.000000E-6,100.0000E-3,
,,,-473.599997E-6,-56.000002E-3,,,,,-473.599997E-6,100.0000E-3,
,,,-473.199994E-6,-56.000002E-3,,,,,-473.199994E-6,96.000001E-3,
,,,-472.799991E-6,-56.000002E-3,,,,,-472.799991E-6,96.000001E-3,
,,,-472.399988E-6,-52.00000E-3,,,,,-472.399988E-6,96.000001E-3,
,,,-471.999985E-6,-52.00000E-3,,,,,-471.999985E-6,96.000001E-3,
,,,-471.599982E-6,-48.00000E-3,,,,,-471.599982E-6,92.000008E-3,
,,,-471.199979E-6,-44.00000E-3,,,,,-471.199979E-6,92.000008E-3,
,,,-470.799976E-6,-48.00000E-3,,,,,-470.799976E-6,88.000007E-3,
,,,-470.399973E-6,-44.00000E-3,,,,,-470.399973E-6,92.000008E-3,
,,,-469.999999E-6,-40.00000E-3,,,,,-469.999999E-6,88.000007E-3,
,,,-469.599996E-6,-44.00000E-3,,,,,-469.599996E-6,84.000006E-3,
,,,-469.199993E-6,-40.00000E-3,,,,,-469.199993E-6,84.000006E-3,
,,,-468.799990E-6,-40.00000E-3,,,,,-468.799990E-6,84.000006E-3,
,,,-468.399987E-6,-36.00000E-3,,,,,-468.399987E-6,80.000006E-3,
,,,-467.999984E-6,-36.00000E-3,,,,,-467.999984E-6,80.000006E-3,
,,,-467.599981E-6,-36.00000E-3,,,,,-467.599981E-6,80.000006E-3,
,,,-467.199978E-6,-36.00000E-3,,,,,-467.199978E-6,76.000005E-3,
,,,-466.799975E-6,-32.00000E-3,,,,,-466.799975E-6,76.000005E-3,
,,,-466.400001E-6,-32.00000E-3,,,,,-466.400001E-6,76.000005E-3,
,,,-465.999998E-6,-28.00000E-3,,,,,-465.999998E-6,72.000004E-3,
,,,-465.599995E-6,-28.00000E-3,,,,,-465.599995E-6,72.000004E-3,
,,,-465.199992E-6,-24.00000E-3,,,,,-465.199992E-6,72.000004E-3,
,,,-464.799989E-6,-28.00000E-3,,,,,-464.799989E-6,68.000004E-3,
,,,-464.399986E-6,-24.00000E-3,,,,,-464.399986E-6,68.000004E-3,
,,,-463.999982E-6,-24.00000E-3,,,,,-463.999982E-6,68.000004E-3,
,,,-463.599979E-6,-20.0000E-3,,,,,-463.599979E-6,68.000004E-3,
,,,-463.199976E-6,-20.0000E-3,,,,,-463.199976E-6,64.000003E-3,
,,,-462.799973E-6,-16.0000E-3,,,,,-462.799973E-6,64.000003E-3,
,,,-462.399999E-6,-16.0000E-3,,,,,-462.399999E-6,64.000003E-3,
,,,-461.999996E-6,-16.0000E-3,,,,,-461.999996E-6,60.000002E-3,
,,,-461.599993E-6,-12.0000E-3,,,,,-461.599993E-6,60.000002E-3,
,,,-461.199990E-6,-8.000000E-3,,,,,-461.199990E-6,60.000002E-3,
,,,-460.799987E-6,-12.0000E-3,,,,,-460.799987E-6,56.000002E-3,
,,,-460.399984E-6,-8.000000E-3,,,,,-460.399984E-6,56.000002E-3,
,,,-459.999981E-6,-8.000000E-3,,,,,-459.999981E-6,52.00000E-3,
,,,-459.599978E-6,0.0,,,,,-459.599978E-6,52.00000E-3,
,,,-459.199975E-6,-4.00000E-3,,,,,-459.199975E-6,52.00000E-3,
,,,-458.800001E-6,-4.00000E-3,,,,,-458.800001E-6,52.00000E-3,
,,,-458.399998E-6,-4.00000E-3,,,,,-458.399998E-6,48.00000E-3,
,,,-457.999995E-6,0.0,,,,,-457.999995E-6,48.00000E-3,
,,,-457.599992E-6,0.0,,,,,-457.599992E-6,44.00000E-3,
,,,-457.199989E-6,4.00000E-3,,,,,-457.199989E-6,44.00000E-3,
,,,-456.799986E-6,4.00000E-3,,,,,-456.799986E-6,40.00000E-3,
,,,-456.399983E-6,8.000000E-3,,,,,-456.399983E-6,44.00000E-3,
,,,-455.999980E-6,8.000000E-3,,,,,-455.999980E-6,40.00000E-3,
,,,-455.599977E-6,12.0000E-3,,,,,-455.599977E-6,36.00000E-3,
,,,-455.199974E-6,12.0000E-3,,,,,-455.199974E-6,36.00000E-3,
,,,-454.800000E-6,12.0000E-3,,,,,-454.800000E-6,36.00000E-3,
,,,-454.399997E-6,12.0000E-3,,,,,-454.399997E-6,36.00000E-3,
,,,-453.999994E-6,16.0000E-3,,,,,-453.999994E-6,32.00000E-3,
,,,-453.599991E-6,16.0000E-3,,,,,-453.599991E-6,32.00000E-3,
,,,-453.199988E-6,16.0000E-3,,,,,-453.199988E-6,28.00000E-3,
,,,-452.799984E-6,20.0000E-3,,,,,-452.799984E-6,28.00000E-3,
,,,-452.399981E-6,20.0000E-3,,,,,-452.399981E-6,24.00000E-3,
,,,-451.999978E-6,20.0000E-3,,,,,-451.999978E-6,24.00000E-3,
,,,-451.599975E-6,24.00000E-3,,,,,-451.599975E-6,24.00000E-3,
