Record Length	2500	Points	-0,00025	0,38		Record Length	2500	Points	-0,00025	-4,2	
Sample Interval	2e-007	s	-0,0002498	0,38		Sample Interval	2e-007	s	-0,0002498	-4,4	
Trigger Point	1249,999899	Samples	-0,0002496	0,38		Trigger Point	1249,999899	Samples	-0,0002496	-4,6	
			-0,0002494	0,42					-0,0002494	-4,4	
			-0,0002492	0,4					-0,0002492	-4,6	
			-0,000249	0,42					-0,000249	-4,8	
Source	CH1		-0,0002488	0,42		Source	CH2		-0,0002488	-4,6	
Vertical Units	Volts		-0,0002486	0,4		Vertical Units	Volts		-0,0002486	-4,8	
Vertical Scale	499.999989E-3		-0,0002484	0,44		Vertical Scale	5.00000		-0,0002484	-4,6	
Vertical Offset	0		-0,0002482	0,42		Vertical Offset	0		-0,0002482	-5	
Horizontal Units	s		-0,000248	0,44		Horizontal Units	s		-0,000248	-4,6	
Horizontal Scale	50.00000E-6		-0,0002478	0,44		Horizontal Scale	50.00000E-6		-0,0002478	-5	
Pt Fmt	Y		-0,0002476	0,44		Pt Fmt	Y		-0,0002476	-4,8	
Yzero	440.000000E-3		-0,0002474	0,48		Yzero	0.0		-0,0002474	-4,8	
Probe Atten	1,000000		-0,0002472	0,46		Probe Atten	1,000000		-0,0002472	-5,2	
			-0,000247	0,44					-0,000247	-5	
Note	TDS 1012B - 16:43:38   24/10/2016		-0,0002468	0,46		Note	TDS 1012B - 16:43:38   24/10/2016		-0,0002468	-5	
			-0,0002466	0,48					-0,0002466	-5	
			-0,0002464	0,46					-0,0002464	-5,2	
			-0,0002462	0,46					-0,0002462	-5,2	
			-0,000246	0,48					-0,000246	-5,4	
			-0,0002458	0,5					-0,0002458	-5,4	
			-0,0002456	0,5					-0,0002456	-5,4	
			-0,0002454	0,5					-0,0002454	-5,6	
			-0,0002452	0,5					-0,0002452	-5,6	
			-0,000245	0,54					-0,000245	-5,6	
			-0,0002448	0,52					-0,0002448	-5,4	
			-0,0002446	0,52					-0,0002446	-5,6	
			-0,0002444	0,52					-0,0002444	-5,6	
			-0,0002442	0,5					-0,0002442	-5,6	
			-0,000244	0,54					-0,000244	-5,8	
			-0,0002438	0,52					-0,0002438	-5,8	
			-0,0002436	0,56					-0,0002436	-6	
			-0,0002434	0,54					-0,0002434	-6	
			-0,0002432	0,56					-0,0002432	-6	
			-0,000243	0,56					-0,000243	-6	
			-0,0002428	0,56					-0,0002428	-6	
			-0,0002426	0,56					-0,0002426	-6,2	
			-0,0002424	0,56					-0,0002424	-6	
			-0,0002422	0,56					-0,0002422	-6,2	
			-0,000242	0,56					-0,000242	-6,4	
			-0,0002418	0,6					-0,0002418	-6,4	
			-0,0002416	0,56					-0,0002416	-6,4	
			-0,0002414	0,6					-0,0002414	-6,4	
			-0,0002412	0,6					-0,0002412	-6,6	
			-0,000241	0,62					-0,000241	-6,4	
			-0,0002408	0,6					-0,0002408	-6,6	
			-0,0002406	0,64					-0,0002406	-6,6	
			-0,0002404	0,6					-0,0002404	-6,6	
			-0,0002402	0,62					-0,0002402	-7	
			-0,00024	0,6					-0,00024	-6,8	
			-0,0002398	0,64					-0,0002398	-6,8	
			-0,0002396	0,64					-0,0002396	-6,8	
			-0,0002394	0,64					-0,0002394	-6,8	
			-0,0002392	0,64					-0,0002392	-6,6	
			-0,000239	0,66					-0,000239	-7	
			-0,0002388	0,66					-0,0002388	-6,8	
			-0,0002386	0,66					-0,0002386	-6,8	
			-0,0002384	0,64					-0,0002384	-7,2	
			-0,0002382	0,68					-0,0002382	-7	
			-0,000238	0,66					-0,000238	-7,2	
			-0,0002378	0,7					-0,0002378	-7,2	
			-0,0002376	0,68					-0,0002376	-7,2	
			-0,0002374	0,7					-0,0002374	-7,4	
			-0,0002372	0,66					-0,0002372	-7,2	
			-0,000237	0,7					-0,000237	-7,2	
			-0,0002368	0,68					-0,0002368	-7,4	
			-0,0002366	0,7					-0,0002366	-7,6	
			-0,0002364	0,7					-0,0002364	-7,4	
			-0,0002362	0,7					-0,0002362	-7,6	
			-0,000236	0,72					-0,000236	-7,6	
			-0,0002358	0,74					-0,0002358	-7,6	
			-0,0002356	0,72					-0,0002356	-7,8	
			-0,0002354	0,72					-0,0002354	-8	
			-0,0002352	0,74					-0,0002352	-7,8	
			-0,000235	0,72					-0,000235	-7,8	
			-0,0002348	0,74					-0,0002348	-8	
			-0,0002346	0,74					-0,0002346	-7,8	
			-0,0002344	0,76					-0,0002344	-7,8	
			-0,0002342	0,76					-0,0002342	-8	
			-0,000234	0,78					-0,000234	-8	
			-0,0002338	0,74					-0,0002338	-8	
			-0,0002336	0,74					-0,0002336	-8	
			-0,0002334	0,74					-0,0002334	-8,2	
			-0,0002332	0,76					-0,0002332	-8,4	
			-0,000233	0,74					-0,000233	-8,2	
			-0,0002328	0,78					-0,0002328	-8,4	
			-0,0002326	0,78					-0,0002326	-8,4	
			-0,0002324	0,78					-0,0002324	-8,2	
			-0,0002322	0,76					-0,0002322	-8,4	
			-0,000232	0,78					-0,000232	-8	
			-0,0002318	0,8					-0,0002318	-8,2	
			-0,0002316	0,8					-0,0002316	-8,4	
			-0,0002314	0,8					-0,0002314	-8,6	
			-0,0002312	0,8					-0,0002312	-8,6	
			-0,000231	0,84					-0,000231	-8,6	
			-0,0002308	0,8					-0,0002308	-8,6	
			-0,0002306	0,82					-0,0002306	-8,6	
			-0,0002304	0,8					-0,0002304	-8,6	
			-0,0002302	0,82					-0,0002302	-8,8	
			-0,00023	0,82					-0,00023	-8,8	
			-0,0002298	0,8					-0,0002298	-8,8	
			-0,0002296	0,84					-0,0002296	-8,8	
			-0,0002294	0,84					-0,0002294	-8,6	
			-0,0002292	0,86					-0,0002292	-8,8	
			-0,000229	0,84					-0,000229	-8,8	
			-0,0002288	0,86					-0,0002288	-8,8	
			-0,0002286	0,86					-0,0002286	-9	
			-0,0002284	0,86					-0,0002284	-9	
			-0,0002282	0,86					-0,0002282	-8,8	
			-0,000228	0,84					-0,000228	-9	
			-0,0002278	0,86					-0,0002278	-8,8	
			-0,0002276	0,86					-0,0002276	-9	
			-0,0002274	0,84					-0,0002274	-8,8	
			-0,0002272	0,86					-0,0002272	-9	
			-0,000227	0,84					-0,000227	-9	
			-0,0002268	0,88					-0,0002268	-8,8	
