#non curar di tali dati e passa
,,,-114.2000E-6,-120.0000E-3,,,,,-114.2000E-6,8.000000,
,,,-114.1000E-6,-124.0000E-3,,,,,-114.1000E-6,8.000000,
,,,-114.0000E-6,-116.0000E-3,,,,,-114.0000E-6,7.800000,
,,,-113.9000E-6,-120.0000E-3,,,,,-113.9000E-6,8.000000,
,,,-113.8000E-6,-116.0000E-3,,,,,-113.8000E-6,7.800000,
,,,-113.7000E-6,-120.0000E-3,,,,,-113.7000E-6,7.800000,
,,,-113.6000E-6,-120.0000E-3,,,,,-113.6000E-6,7.800000,
,,,-113.5000E-6,-120.0000E-3,,,,,-113.5000E-6,7.800000,
,,,-113.4000E-6,-124.0000E-3,,,,,-113.4000E-6,7.800000,
,,,-113.3000E-6,-124.0000E-3,,,,,-113.3000E-6,7.800000,
,,,-113.2000E-6,-128.0000E-3,,,,,-113.2000E-6,7.800000,
,,,-113.1000E-6,-116.0000E-3,,,,,-113.1000E-6,7.800000,
,,,-113.0000E-6,-124.0000E-3,,,,,-113.0000E-6,7.800000,
,,,-112.9000E-6,-120.0000E-3,,,,,-112.9000E-6,8.000000,
,,,-112.8000E-6,-124.0000E-3,,,,,-112.8000E-6,8.000000,
,,,-112.7000E-6,-120.0000E-3,,,,,-112.7000E-6,8.000000,
,,,-112.6000E-6,-124.0000E-3,,,,,-112.6000E-6,8.000000,
,,,-112.5000E-6,-124.0000E-3,,,,,-112.5000E-6,8.000000,
,,,-112.4000E-6,-120.0000E-3,,,,,-112.4000E-6,8.000000,
,,,-112.3000E-6,-120.0000E-3,,,,,-112.3000E-6,7.800000,
,,,-112.2000E-6,-116.0000E-3,,,,,-112.2000E-6,8.200000,
,,,-112.1000E-6,-120.0000E-3,,,,,-112.1000E-6,7.800000,
,,,-112.0000E-6,-120.0000E-3,,,,,-112.0000E-6,7.800000,
,,,-111.9000E-6,-120.0000E-3,,,,,-111.9000E-6,8.000000,
,,,-111.8000E-6,-120.0000E-3,,,,,-111.8000E-6,8.000000,
,,,-111.7000E-6,-128.0000E-3,,,,,-111.7000E-6,7.800000,
,,,-111.6000E-6,-120.0000E-3,,,,,-111.6000E-6,8.200000,
,,,-111.5000E-6,-124.0000E-3,,,,,-111.5000E-6,7.800000,
,,,-111.4000E-6,-116.0000E-3,,,,,-111.4000E-6,8.000000,
,,,-111.3000E-6,-120.0000E-3,,,,,-111.3000E-6,8.000000,
,,,-111.2000E-6,-120.0000E-3,,,,,-111.2000E-6,8.000000,
,,,-111.1000E-6,-120.0000E-3,,,,,-111.1000E-6,8.000000,
,,,-111.0000E-6,-116.0000E-3,,,,,-111.0000E-6,8.000000,
,,,-110.9000E-6,-128.0000E-3,,,,,-110.9000E-6,8.000000,
,,,-110.8000E-6,-120.0000E-3,,,,,-110.8000E-6,8.000000,
,,,-110.7000E-6,-120.0000E-3,,,,,-110.7000E-6,8.000000,
,,,-110.6000E-6,-120.0000E-3,,,,,-110.6000E-6,7.800000,
,,,-110.5000E-6,-120.0000E-3,,,,,-110.5000E-6,8.000000,
,,,-110.4000E-6,-120.0000E-3,,,,,-110.4000E-6,8.000000,
,,,-110.3000E-6,-120.0000E-3,,,,,-110.3000E-6,8.000000,
,,,-110.2000E-6,-124.0000E-3,,,,,-110.2000E-6,7.800000,
,,,-110.1000E-6,-120.0000E-3,,,,,-110.1000E-6,8.200000,
,,,-110.0000E-6,-124.0000E-3,,,,,-110.0000E-6,7.800000,
,,,-109.9000E-6,-124.0000E-3,,,,,-109.9000E-6,7.800000,
,,,-109.8000E-6,-120.0000E-3,,,,,-109.8000E-6,8.200000,
,,,-109.7000E-6,-120.0000E-3,,,,,-109.7000E-6,7.800000,
,,,-109.6000E-6,-120.0000E-3,,,,,-109.6000E-6,8.200000,
,,,-109.5000E-6,-116.0000E-3,,,,,-109.5000E-6,8.000000,
,,,-109.4000E-6,-120.0000E-3,,,,,-109.4000E-6,8.000000,
,,,-109.3000E-6,-124.0000E-3,,,,,-109.3000E-6,8.000000,
,,,-109.2000E-6,-120.0000E-3,,,,,-109.2000E-6,8.000000,
,,,-109.1000E-6,-132.0000E-3,,,,,-109.1000E-6,8.200000,
,,,-109.0000E-6,-116.0000E-3,,,,,-109.0000E-6,7.800000,
,,,-108.9000E-6,-120.0000E-3,,,,,-108.9000E-6,8.000000,
,,,-108.8000E-6,-116.0000E-3,,,,,-108.8000E-6,8.200000,
,,,-108.7000E-6,-120.0000E-3,,,,,-108.7000E-6,8.000000,
,,,-108.6000E-6,-124.0000E-3,,,,,-108.6000E-6,8.000000,
,,,-108.5000E-6,-120.0000E-3,,,,,-108.5000E-6,7.800000,
,,,-108.4000E-6,-124.0000E-3,,,,,-108.4000E-6,8.000000,
,,,-108.3000E-6,-124.0000E-3,,,,,-108.3000E-6,7.800000,
,,,-108.2000E-6,-120.0000E-3,,,,,-108.2000E-6,8.000000,
,,,-108.1000E-6,-120.0000E-3,,,,,-108.1000E-6,8.200000,
,,,-108.0000E-6,-120.0000E-3,,,,,-108.0000E-6,8.000000,
,,,-107.9000E-6,-124.0000E-3,,,,,-107.9000E-6,8.000000,
,,,-107.8000E-6,-124.0000E-3,,,,,-107.8000E-6,7.800000,
,,,-107.7000E-6,-124.0000E-3,,,,,-107.7000E-6,8.000000,
,,,-107.6000E-6,-124.0000E-3,,,,,-107.6000E-6,7.800000,
,,,-107.5000E-6,-120.0000E-3,,,,,-107.5000E-6,7.800000,
,,,-107.4000E-6,-120.0000E-3,,,,,-107.4000E-6,7.800000,
,,,-107.3000E-6,-116.0000E-3,,,,,-107.3000E-6,8.200000,
,,,-107.2000E-6,-120.0000E-3,,,,,-107.2000E-6,8.000000,
,,,-107.1000E-6,-120.0000E-3,,,,,-107.1000E-6,8.200000,
,,,-107.0000E-6,-120.0000E-3,,,,,-107.0000E-6,8.000000,
,,,-106.9000E-6,-116.0000E-3,,,,,-106.9000E-6,8.200000,
,,,-106.8000E-6,-124.0000E-3,,,,,-106.8000E-6,8.000000,
,,,-106.7000E-6,-120.0000E-3,,,,,-106.7000E-6,8.000000,
,,,-106.6000E-6,-120.0000E-3,,,,,-106.6000E-6,7.800000,
,,,-106.5000E-6,-116.0000E-3,,,,,-106.5000E-6,8.000000,
,,,-106.4000E-6,-120.0000E-3,,,,,-106.4000E-6,8.200000,
,,,-106.3000E-6,-116.0000E-3,,,,,-106.3000E-6,7.800000,
,,,-106.2000E-6,-120.0000E-3,,,,,-106.2000E-6,8.200000,
,,,-106.1000E-6,-120.0000E-3,,,,,-106.1000E-6,8.000000,
,,,-106.0000E-6,-116.0000E-3,,,,,-106.0000E-6,7.800000,
,,,-105.9000E-6,-120.0000E-3,,,,,-105.9000E-6,8.000000,
,,,-105.8000E-6,-116.0000E-3,,,,,-105.8000E-6,8.000000,
,,,-105.7000E-6,-120.0000E-3,,,,,-105.7000E-6,8.000000,
,,,-105.6000E-6,-120.0000E-3,,,,,-105.6000E-6,8.000000,
,,,-105.5000E-6,-116.0000E-3,,,,,-105.5000E-6,8.000000,
,,,-105.4000E-6,-124.0000E-3,,,,,-105.4000E-6,7.800000,
,,,-105.3000E-6,-120.0000E-3,,,,,-105.3000E-6,8.000000,
,,,-105.2000E-6,-120.0000E-3,,,,,-105.2000E-6,8.000000,
,,,-105.1000E-6,-120.0000E-3,,,,,-105.1000E-6,7.800000,
,,,-105.0000E-6,-124.0000E-3,,,,,-105.0000E-6,8.000000,
,,,-104.9000E-6,-116.0000E-3,,,,,-104.9000E-6,8.200000,
,,,-104.8000E-6,-120.0000E-3,,,,,-104.8000E-6,8.000000,
,,,-104.7000E-6,-124.0000E-3,,,,,-104.7000E-6,7.800000,
,,,-104.6000E-6,-120.0000E-3,,,,,-104.6000E-6,8.000000,
,,,-104.5000E-6,-116.0000E-3,,,,,-104.5000E-6,8.000000,
,,,-104.4000E-6,-124.0000E-3,,,,,-104.4000E-6,8.000000,
,,,-104.3000E-6,-124.0000E-3,,,,,-104.3000E-6,7.800000,
,,,-104.2000E-6,-120.0000E-3,,,,,-104.2000E-6,8.000000,
,,,-104.1000E-6,-120.0000E-3,,,,,-104.1000E-6,8.000000,
,,,-104.0000E-6,-120.0000E-3,,,,,-104.0000E-6,7.800000,
,,,-103.9000E-6,-116.0000E-3,,,,,-103.9000E-6,8.000000,
,,,-103.8000E-6,-120.0000E-3,,,,,-103.8000E-6,7.800000,
,,,-103.7000E-6,-120.0000E-3,,,,,-103.7000E-6,8.000000,
,,,-103.6000E-6,-124.0000E-3,,,,,-103.6000E-6,7.800000,
,,,-103.5000E-6,-128.0000E-3,,,,,-103.5000E-6,7.800000,
,,,-103.4000E-6,-124.0000E-3,,,,,-103.4000E-6,7.800000,
,,,-103.3000E-6,-120.0000E-3,,,,,-103.3000E-6,7.800000,
,,,-103.2000E-6,-116.0000E-3,,,,,-103.2000E-6,8.000000,
,,,-103.1000E-6,-120.0000E-3,,,,,-103.1000E-6,8.000000,
,,,-103.0000E-6,-116.0000E-3,,,,,-103.0000E-6,8.000000,
,,,-102.9000E-6,-120.0000E-3,,,,,-102.9000E-6,7.800000,
,,,-102.8000E-6,-120.0000E-3,,,,,-102.8000E-6,8.000000,
,,,-102.7000E-6,-120.0000E-3,,,,,-102.7000E-6,8.000000,
,,,-102.6000E-6,-120.0000E-3,,,,,-102.6000E-6,8.000000,
,,,-102.5000E-6,-120.0000E-3,,,,,-102.5000E-6,7.800000,
,,,-102.4000E-6,-120.0000E-3,,,,,-102.4000E-6,8.000000,
,,,-102.3000E-6,-116.0000E-3,,,,,-102.3000E-6,8.200000,
,,,-102.2000E-6,-120.0000E-3,,,,,-102.2000E-6,8.000000,
,,,-102.1000E-6,-120.0000E-3,,,,,-102.1000E-6,7.800000,
,,,-102.0000E-6,-120.0000E-3,,,,,-102.0000E-6,8.000000,
,,,-101.9000E-6,-120.0000E-3,,,,,-101.9000E-6,7.800000,
,,,-101.8000E-6,-124.0000E-3,,,,,-101.8000E-6,8.000000,
,,,-101.7000E-6,-124.0000E-3,,,,,-101.7000E-6,8.000000,
,,,-101.6000E-6,-120.0000E-3,,,,,-101.6000E-6,7.800000,
,,,-101.5000E-6,-116.0000E-3,,,,,-101.5000E-6,8.000000,
,,,-101.4000E-6,-120.0000E-3,,,,,-101.4000E-6,8.000000,
,,,-101.3000E-6,-120.0000E-3,,,,,-101.3000E-6,8.000000,
,,,-101.2000E-6,-120.0000E-3,,,,,-101.2000E-6,7.800000,
,,,-101.1000E-6,-116.0000E-3,,,,,-101.1000E-6,8.000000,
,,,-101.0000E-6,-120.0000E-3,,,,,-101.0000E-6,8.000000,
,,,-100.9000E-6,-120.0000E-3,,,,,-100.9000E-6,8.000000,
,,,-100.8000E-6,-120.0000E-3,,,,,-100.8000E-6,7.800000,
,,,-100.7000E-6,-112.0000E-3,,,,,-100.7000E-6,8.000000,
,,,-100.6000E-6,-116.0000E-3,,,,,-100.6000E-6,7.800000,
,,,-100.5000E-6,-120.0000E-3,,,,,-100.5000E-6,7.800000,
,,,-100.4000E-6,-116.0000E-3,,,,,-100.4000E-6,8.000000,
,,,-100.3000E-6,-120.0000E-3,,,,,-100.3000E-6,7.800000,
,,,-100.2000E-6,-120.0000E-3,,,,,-100.2000E-6,7.800000,
,,,-100.1000E-6,-124.0000E-3,,,,,-100.1000E-6,7.800000,
,,,-99.999990E-6,-120.0000E-3,,,,,-99.999990E-6,7.600000,
,,,-99.899989E-6,-120.0000E-3,,,,,-99.899989E-6,7.800000,
,,,-99.799989E-6,-120.0000E-3,,,,,-99.799989E-6,7.800000,
,,,-99.699988E-6,-120.0000E-3,,,,,-99.699988E-6,8.000000,
,,,-99.599994E-6,-120.0000E-3,,,,,-99.599994E-6,8.000000,
,,,-99.499994E-6,-112.0000E-3,,,,,-99.499994E-6,8.000000,
,,,-99.399993E-6,-124.0000E-3,,,,,-99.399993E-6,7.600000,
,,,-99.299992E-6,-116.0000E-3,,,,,-99.299992E-6,7.800000,
,,,-99.199991E-6,-120.0000E-3,,,,,-99.199991E-6,7.800000,
,,,-99.099991E-6,-116.0000E-3,,,,,-99.099991E-6,7.800000,
,,,-98.999990E-6,-116.0000E-3,,,,,-98.999990E-6,7.800000,
,,,-98.899989E-6,-112.0000E-3,,,,,-98.899989E-6,7.800000,
,,,-98.799988E-6,-116.0000E-3,,,,,-98.799988E-6,7.800000,
,,,-98.699988E-6,-112.0000E-3,,,,,-98.699988E-6,7.600000,
,,,-98.599994E-6,-116.0000E-3,,,,,-98.599994E-6,7.800000,
,,,-98.499993E-6,-116.0000E-3,,,,,-98.499993E-6,8.000000,
,,,-98.399993E-6,-116.0000E-3,,,,,-98.399993E-6,7.800000,
,,,-98.299992E-6,-112.0000E-3,,,,,-98.299992E-6,7.800000,
,,,-98.199991E-6,-116.0000E-3,,,,,-98.199991E-6,7.800000,
,,,-98.099990E-6,-112.0000E-3,,,,,-98.099990E-6,7.800000,
,,,-97.999990E-6,-116.0000E-3,,,,,-97.999990E-6,7.800000,
,,,-97.899989E-6,-116.0000E-3,,,,,-97.899989E-6,7.600000,
,,,-97.799988E-6,-116.0000E-3,,,,,-97.799988E-6,7.800000,
,,,-97.699995E-6,-120.0000E-3,,,,,-97.699995E-6,7.800000,
,,,-97.599994E-6,-112.0000E-3,,,,,-97.599994E-6,8.000000,
,,,-97.499993E-6,-116.0000E-3,,,,,-97.499993E-6,7.800000,
,,,-97.399992E-6,-112.0000E-3,,,,,-97.399992E-6,7.800000,
,,,-97.299991E-6,-116.0000E-3,,,,,-97.299991E-6,7.800000,
,,,-97.199991E-6,-120.0000E-3,,,,,-97.199991E-6,7.800000,
,,,-97.099990E-6,-112.0000E-3,,,,,-97.099990E-6,7.800000,
,,,-96.999989E-6,-112.0000E-3,,,,,-96.999989E-6,7.800000,
,,,-96.899988E-6,-120.0000E-3,,,,,-96.899988E-6,7.800000,
,,,-96.799988E-6,-116.0000E-3,,,,,-96.799988E-6,7.600000,
,,,-96.699994E-6,-112.0000E-3,,,,,-96.699994E-6,7.800000,
,,,-96.599993E-6,-116.0000E-3,,,,,-96.599993E-6,7.800000,
,,,-96.499993E-6,-108.0000E-3,,,,,-96.499993E-6,7.800000,
,,,-96.399992E-6,-116.0000E-3,,,,,-96.399992E-6,7.600000,
,,,-96.299991E-6,-116.0000E-3,,,,,-96.299991E-6,7.600000,
,,,-96.199990E-6,-116.0000E-3,,,,,-96.199990E-6,7.600000,
,,,-96.099990E-6,-112.0000E-3,,,,,-96.099990E-6,7.800000,
,,,-95.999989E-6,-112.0000E-3,,,,,-95.999989E-6,7.800000,
,,,-95.899988E-6,-116.0000E-3,,,,,-95.899988E-6,7.600000,
,,,-95.799995E-6,-112.0000E-3,,,,,-95.799995E-6,7.600000,
,,,-95.699994E-6,-112.0000E-3,,,,,-95.699994E-6,7.800000,
,,,-95.599993E-6,-120.0000E-3,,,,,-95.599993E-6,7.800000,
,,,-95.499992E-6,-112.0000E-3,,,,,-95.499992E-6,7.800000,
,,,-95.399992E-6,-112.0000E-3,,,,,-95.399992E-6,7.600000,
,,,-95.299991E-6,-112.0000E-3,,,,,-95.299991E-6,7.600000,
,,,-95.199990E-6,-112.0000E-3,,,,,-95.199990E-6,7.600000,
,,,-95.099989E-6,-116.0000E-3,,,,,-95.099989E-6,7.800000,
,,,-94.999989E-6,-116.0000E-3,,,,,-94.999989E-6,7.600000,
,,,-94.899988E-6,-112.0000E-3,,,,,-94.899988E-6,7.600000,
,,,-94.799994E-6,-112.0000E-3,,,,,-94.799994E-6,7.600000,
,,,-94.699993E-6,-108.0000E-3,,,,,-94.699993E-6,7.400000,
,,,-94.599993E-6,-112.0000E-3,,,,,-94.599993E-6,7.600000,
,,,-94.499992E-6,-116.0000E-3,,,,,-94.499992E-6,7.600000,
,,,-94.399991E-6,-116.0000E-3,,,,,-94.399991E-6,7.600000,
,,,-94.299990E-6,-108.0000E-3,,,,,-94.299990E-6,7.600000,
,,,-94.199990E-6,-112.0000E-3,,,,,-94.199990E-6,7.600000,
,,,-94.099989E-6,-112.0000E-3,,,,,-94.099989E-6,7.600000,
,,,-93.999988E-6,-112.0000E-3,,,,,-93.999988E-6,7.600000,
,,,-93.899987E-6,-108.0000E-3,,,,,-93.899987E-6,7.400000,
,,,-93.799994E-6,-112.0000E-3,,,,,-93.799994E-6,7.400000,
,,,-93.699993E-6,-112.0000E-3,,,,,-93.699993E-6,7.400000,
,,,-93.599992E-6,-112.0000E-3,,,,,-93.599992E-6,7.600000,
,,,-93.499992E-6,-116.0000E-3,,,,,-93.499992E-6,7.600000,
,,,-93.399991E-6,-116.0000E-3,,,,,-93.399991E-6,7.800000,
,,,-93.299990E-6,-108.0000E-3,,,,,-93.299990E-6,7.600000,
,,,-93.199989E-6,-108.0000E-3,,,,,-93.199989E-6,7.400000,
,,,-93.099989E-6,-112.0000E-3,,,,,-93.099989E-6,7.600000,
,,,-92.999988E-6,-112.0000E-3,,,,,-92.999988E-6,7.400000,
,,,-92.899994E-6,-112.0000E-3,,,,,-92.899994E-6,7.400000,
,,,-92.799994E-6,-112.0000E-3,,,,,-92.799994E-6,7.400000,
,,,-92.699993E-6,-108.0000E-3,,,,,-92.699993E-6,7.600000,
,,,-92.599992E-6,-108.0000E-3,,,,,-92.599992E-6,7.400000,
,,,-92.499991E-6,-112.0000E-3,,,,,-92.499991E-6,7.400000,
,,,-92.399991E-6,-112.0000E-3,,,,,-92.399991E-6,7.400000,
,,,-92.299990E-6,-108.0000E-3,,,,,-92.299990E-6,7.400000,
,,,-92.199989E-6,-108.0000E-3,,,,,-92.199989E-6,7.400000,
,,,-92.099988E-6,-108.0000E-3,,,,,-92.099988E-6,7.400000,
,,,-91.999987E-6,-108.0000E-3,,,,,-91.999987E-6,7.400000,
,,,-91.899994E-6,-112.0000E-3,,,,,-91.899994E-6,7.400000,
,,,-91.799993E-6,-112.0000E-3,,,,,-91.799993E-6,7.400000,
,,,-91.699992E-6,-112.0000E-3,,,,,-91.699992E-6,7.400000,
,,,-91.599992E-6,-104.0000E-3,,,,,-91.599992E-6,7.400000,
,,,-91.499991E-6,-108.0000E-3,,,,,-91.499991E-6,7.600000,
,,,-91.399990E-6,-112.0000E-3,,,,,-91.399990E-6,7.600000,
,,,-91.299989E-6,-108.0000E-3,,,,,-91.299989E-6,7.400000,
,,,-91.199989E-6,-104.0000E-3,,,,,-91.199989E-6,7.400000,
,,,-91.099988E-6,-108.0000E-3,,,,,-91.099988E-6,7.400000,
,,,-90.999994E-6,-104.0000E-3,,,,,-90.999994E-6,7.600000,
,,,-90.899994E-6,-104.0000E-3,,,,,-90.899994E-6,7.400000,
,,,-90.799993E-6,-100.0000E-3,,,,,-90.799993E-6,7.400000,
,,,-90.699992E-6,-104.0000E-3,,,,,-90.699992E-6,7.400000,
,,,-90.599991E-6,-104.0000E-3,,,,,-90.599991E-6,7.20000,
,,,-90.499991E-6,-104.0000E-3,,,,,-90.499991E-6,7.400000,
,,,-90.399990E-6,-112.0000E-3,,,,,-90.399990E-6,7.20000,
,,,-90.299989E-6,-108.0000E-3,,,,,-90.299989E-6,7.400000,
,,,-90.199988E-6,-108.0000E-3,,,,,-90.199988E-6,7.400000,
,,,-90.099988E-6,-104.0000E-3,,,,,-90.099988E-6,7.400000,
,,,-89.999994E-6,-104.0000E-3,,,,,-89.999994E-6,7.20000,
,,,-89.899993E-6,-100.0000E-3,,,,,-89.899993E-6,7.400000,
,,,-89.799993E-6,-104.0000E-3,,,,,-89.799993E-6,7.400000,
,,,-89.699992E-6,-108.0000E-3,,,,,-89.699992E-6,7.400000,
,,,-89.599991E-6,-104.0000E-3,,,,,-89.599991E-6,7.20000,
,,,-89.499990E-6,-112.0000E-3,,,,,-89.499990E-6,7.00000,
,,,-89.399990E-6,-104.0000E-3,,,,,-89.399990E-6,7.20000,
,,,-89.299989E-6,-104.0000E-3,,,,,-89.299989E-6,7.00000,
,,,-89.199988E-6,-104.0000E-3,,,,,-89.199988E-6,7.20000,
,,,-89.099995E-6,-104.0000E-3,,,,,-89.099995E-6,7.20000,
,,,-88.999994E-6,-96.000001E-3,,,,,-88.999994E-6,7.00000,
,,,-88.899993E-6,-100.0000E-3,,,,,-88.899993E-6,7.20000,
,,,-88.799992E-6,-108.0000E-3,,,,,-88.799992E-6,7.20000,
,,,-88.699991E-6,-100.0000E-3,,,,,-88.699991E-6,7.20000,
,,,-88.599991E-6,-104.0000E-3,,,,,-88.599991E-6,7.00000,
,,,-88.499990E-6,-104.0000E-3,,,,,-88.499990E-6,7.00000,
