Record Length	2500	Points	-0,00025	0,46		Record Length	2500	Points	-0,00025	-4,4	
Sample Interval	2e-007	s	-0,0002498	0,48		Sample Interval	2e-007	s	-0,0002498	-4,6	
Trigger Point	1249,999899	Samples	-0,0002496	0,48		Trigger Point	1249,999899	Samples	-0,0002496	-4,6	
			-0,0002494	0,5					-0,0002494	-4,6	
			-0,0002492	0,5					-0,0002492	-4,8	
			-0,000249	0,5					-0,000249	-5	
Source	CH1		-0,0002488	0,48		Source	CH2		-0,0002488	-4,8	
Vertical Units	Volts		-0,0002486	0,5		Vertical Units	Volts		-0,0002486	-5	
Vertical Scale	499.999989E-3		-0,0002484	0,52		Vertical Scale	5.00000		-0,0002484	-5	
Vertical Offset	0		-0,0002482	0,52		Vertical Offset	0		-0,0002482	-5	
Horizontal Units	s		-0,000248	0,54		Horizontal Units	s		-0,000248	-5,2	
Horizontal Scale	50.00000E-6		-0,0002478	0,52		Horizontal Scale	50.00000E-6		-0,0002478	-5,2	
Pt Fmt	Y		-0,0002476	0,54		Pt Fmt	Y		-0,0002476	-5,2	
Yzero	440.000000E-3		-0,0002474	0,56		Yzero	0.0		-0,0002474	-5,4	
Probe Atten	1,000000		-0,0002472	0,56		Probe Atten	1,000000		-0,0002472	-5,4	
			-0,000247	0,58					-0,000247	-5,4	
Note	TDS 1012B - 16:44:29   24/10/2016		-0,0002468	0,56		Note	TDS 1012B - 16:44:29   24/10/2016		-0,0002468	-5,4	
			-0,0002466	0,52					-0,0002466	-5,6	
			-0,0002464	0,56					-0,0002464	-5,6	
			-0,0002462	0,58					-0,0002462	-5,6	
			-0,000246	0,58					-0,000246	-5,8	
			-0,0002458	0,58					-0,0002458	-6	
			-0,0002456	0,62					-0,0002456	-5,8	
			-0,0002454	0,62					-0,0002454	-6	
			-0,0002452	0,6					-0,0002452	-5,8	
			-0,000245	0,62					-0,000245	-6	
			-0,0002448	0,6					-0,0002448	-6	
			-0,0002446	0,62					-0,0002446	-6,2	
			-0,0002444	0,66					-0,0002444	-6,2	
			-0,0002442	0,62					-0,0002442	-6,4	
			-0,000244	0,66					-0,000244	-6,4	
			-0,0002438	0,66					-0,0002438	-6,4	
			-0,0002436	0,66					-0,0002436	-6,6	
			-0,0002434	0,66					-0,0002434	-6,6	
			-0,0002432	0,68					-0,0002432	-6,6	
			-0,000243	0,66					-0,000243	-6,8	
			-0,0002428	0,7					-0,0002428	-6,8	
			-0,0002426	0,72					-0,0002426	-6,6	
			-0,0002424	0,68					-0,0002424	-6,8	
			-0,0002422	0,7					-0,0002422	-6,8	
			-0,000242	0,72					-0,000242	-7	
			-0,0002418	0,7					-0,0002418	-7	
			-0,0002416	0,7					-0,0002416	-7	
			-0,0002414	0,72					-0,0002414	-7	
			-0,0002412	0,7					-0,0002412	-7,2	
			-0,000241	0,74					-0,000241	-7,2	
			-0,0002408	0,72					-0,0002408	-7,4	
			-0,0002406	0,74					-0,0002406	-7,2	
			-0,0002404	0,76					-0,0002404	-7,4	
			-0,0002402	0,78					-0,0002402	-7,6	
			-0,00024	0,76					-0,00024	-7,4	
			-0,0002398	0,76					-0,0002398	-7,6	
			-0,0002396	0,8					-0,0002396	-7,8	
			-0,0002394	0,76					-0,0002394	-7,6	
			-0,0002392	0,74					-0,0002392	-7,6	
			-0,000239	0,76					-0,000239	-7,8	
			-0,0002388	0,82					-0,0002388	-8	
			-0,0002386	0,76					-0,0002386	-8	
			-0,0002384	0,78					-0,0002384	-8	
			-0,0002382	0,8					-0,0002382	-7,8	
			-0,000238	0,78					-0,000238	-8	
			-0,0002378	0,86					-0,0002378	-8	
			-0,0002376	0,82					-0,0002376	-8,2	
			-0,0002374	0,82					-0,0002374	-8,4	
			-0,0002372	0,86					-0,0002372	-8,2	
			-0,000237	0,84					-0,000237	-8,4	
			-0,0002368	0,84					-0,0002368	-8,6	
			-0,0002366	0,86					-0,0002366	-8,6	
			-0,0002364	0,88					-0,0002364	-8,4	
			-0,0002362	0,88					-0,0002362	-8,6	
			-0,000236	0,86					-0,000236	-8,6	
			-0,0002358	0,88					-0,0002358	-8,8	
			-0,0002356	0,9					-0,0002356	-8,4	
			-0,0002354	0,88					-0,0002354	-8,6	
			-0,0002352	0,88					-0,0002352	-8,8	
			-0,000235	0,88					-0,000235	-8,6	
			-0,0002348	0,9					-0,0002348	-8,8	
			-0,0002346	0,9					-0,0002346	-8,8	
			-0,0002344	0,9					-0,0002344	-8,8	
			-0,0002342	0,94					-0,0002342	-8,8	
			-0,000234	0,9					-0,000234	-9	
			-0,0002338	0,92					-0,0002338	-9	
			-0,0002336	0,9					-0,0002336	-9	
			-0,0002334	0,92					-0,0002334	-9	
			-0,0002332	0,94					-0,0002332	-9,2	
			-0,000233	0,9					-0,000233	-9,2	
			-0,0002328	0,96					-0,0002328	-9,2	
			-0,0002326	0,94					-0,0002326	-9	
			-0,0002324	0,96					-0,0002324	-9,2	
			-0,0002322	0,98					-0,0002322	-9,4	
			-0,000232	0,94					-0,000232	-9,4	
			-0,0002318	0,98					-0,0002318	-9,2	
			-0,0002316	0,94					-0,0002316	-9,4	
			-0,0002314	0,98					-0,0002314	-9,4	
			-0,0002312	0,98					-0,0002312	-9,4	
			-0,000231	0,94					-0,000231	-9,6	
			-0,0002308	0,98					-0,0002308	-9,6	
			-0,0002306	1					-0,0002306	-9,8	
			-0,0002304	0,98					-0,0002304	-9,6	
			-0,0002302	0,98					-0,0002302	-9,6	
			-0,00023	0,98					-0,00023	-9,6	
			-0,0002298	1					-0,0002298	-9,8	
			-0,0002296	1,02					-0,0002296	-9,6	
			-0,0002294	0,98					-0,0002294	-9,6	
			-0,0002292	0,98					-0,0002292	-9,6	
			-0,000229	1,02					-0,000229	-9,8	
			-0,0002288	1,02					-0,0002288	-9,6	
			-0,0002286	1,04					-0,0002286	-9,8	
			-0,0002284	0,98					-0,0002284	-9,8	
			-0,0002282	1,02					-0,0002282	-9,8	
			-0,000228	1,04					-0,000228	-9,6	
			-0,0002278	1,02					-0,0002278	-9,6	
			-0,0002276	1,02					-0,0002276	-9,4	
			-0,0002274	1,04					-0,0002274	-9,6	
			-0,0002272	1,04					-0,0002272	-9,6	
			-0,000227	1,02					-0,000227	-10	
			-0,0002268	1,06					-0,0002268	-9,6	
			-0,0002266	1,06					-0,0002266	-9,6	
			-0,0002264	1,04					-0,0002264	-9,8	
			-0,0002262	1,08					-0,0002262	-9,4	
			-0,000226	1,06					-0,000226	-9,6	
			-0,0002258	1,04					-0,0002258	-9,6	
			-0,0002256	1,08					-0,0002256	-9,6	
			-0,0002254	1,08					-0,0002254	-9,8	
			-0,0002252	1,08					-0,0002252	-9,6	
			-0,000225	1,06					-0,000225	-9,6	
			-0,0002248	1,1					-0,0002248	-9,6	
			-0,0002246	1,1					-0,0002246	-9,8	
			-0,0002244	1,08					-0,0002244	-9,6	
			-0,0002242	1,1					-0,0002242	-9,8	
			-0,000224	1,1					-0,000224	-9,6	
			-0,0002238	1,1					-0,0002238	-9,8	
			-0,0002236	1,08					-0,0002236	-9,8	
			-0,0002234	1,1					-0,0002234	-9,8	
			-0,0002232	1,12					-0,0002232	-9,8	
			-0,000223	1,1					-0,000223	-9,8	
			-0,0002228	1,12					-0,0002228	-9,6	
			-0,0002226	1,1					-0,0002226	-9,6	
			-0,0002224	1,08					-0,0002224	-9,4	
			-0,0002222	1,12					-0,0002222	-9,6	
			-0,000222	1,12					-0,000222	-9,6	
			-0,0002218	1,1					-0,0002218	-9,6	
			-0,0002216	1,14					-0,0002216	-9,6	
			-0,0002214	1,14					-0,0002214	-9,6	
			-0,0002212	1,12					-0,0002212	-9,8	
			-0,000221	1,1					-0,000221	-9,6	
			-0,0002208	1,14					-0,0002208	-9,6	
			-0,0002206	1,1					-0,0002206	-9,6	
			-0,0002204	1,14					-0,0002204	-9,6	
			-0,0002202	1,12					-0,0002202	-9,6	
			-0,00022	1,16					-0,00022	-9,6	
			-0,0002198	1,14					-0,0002198	-9,6	
			-0,0002196	1,12					-0,0002196	-9,4	
			-0,0002194	1,12					-0,0002194	-9,6	
			-0,0002192	1,16					-0,0002192	-9,6	
			-0,000219	1,14					-0,000219	-9,8	
			-0,0002188	1,16					-0,0002188	-9,8	
			-0,0002186	1,14					-0,0002186	-9,6	
			-0,0002184	1,14					-0,0002184	-9,8	
			-0,0002182	1,12					-0,0002182	-9,8	
			-0,000218	1,14					-0,000218	-9,8	
			-0,0002178	1,12					-0,0002178	-9,6	
			-0,0002176	1,14					-0,0002176	-9,8	
			-0,0002174	1,18					-0,0002174	-9,6	
			-0,0002172	1,18					-0,0002172	-9,8	
			-0,000217	1,14					-0,000217	-9,6	
			-0,0002168	1,16					-0,0002168	-9,6	
			-0,0002166	1,18					-0,0002166	-9,6	
			-0,0002164	1,18					-0,0002164	-9,6	
			-0,0002162	1,16					-0,0002162	-9,4	
			-0,000216	1,14					-0,000216	-9,4	
			-0,0002158	1,14					-0,0002158	-9,6	
			-0,0002156	1,16					-0,0002156	-9,4	
			-0,0002154	1,16					-0,0002154	-9,6	
			-0,0002152	1,12					-0,0002152	-9,4	
			-0,000215	1,16					-0,000215	-9,6	
			-0,0002148	1,16					-0,0002148	-9,6	
			-0,0002146	1,16					-0,0002146	-9,6	
			-0,0002144	1,16					-0,0002144	-9,6	
			-0,0002142	1,16					-0,0002142	-9,6	
			-0,000214	1,16					-0,000214	-9,6	
			-0,0002138	1,16					-0,0002138	-9,6	
			-0,0002136	1,14					-0,0002136	-9,6	
			-0,0002134	1,18					-0,0002134	-9,6	
			-0,0002132	1,14					-0,0002132	-9,6	
			-0,000213	1,18					-0,000213	-9,6	
			-0,0002128	1,16					-0,0002128	-9,4	
			-0,0002126	1,16					-0,0002126	-9,6	
			-0,0002124	1,14					-0,0002124	-9,4	
			-0,0002122	1,18					-0,0002122	-9,6	
			-0,000212	1,16					-0,000212	-9,6	
			-0,0002118	1,16					-0,0002118	-9,4	
			-0,0002116	1,16					-0,0002116	-9,6	
			-0,0002114	1,16					-0,0002114	-9,8	
			-0,0002112	1,14					-0,0002112	-9,8	
			-0,000211	1,18					-0,000211	-9,6	
			-0,0002108	1,16					-0,0002108	-9,6	
			-0,0002106	1,18					-0,0002106	-9,8	
			-0,0002104	1,16					-0,0002104	-9,6	
			-0,0002102	1,16					-0,0002102	-9,6	
			-0,00021	1,18					-0,00021	-9,6	
			-0,0002098	1,2					-0,0002098	-9,6	
			-0,0002096	1,16					-0,0002096	-9,6	
			-0,0002094	1,16					-0,0002094	-9,6	
			-0,0002092	1,16					-0,0002092	-9,8	
			-0,000209	1,16					-0,000209	-9,6	
			-0,0002088	1,16					-0,0002088	-9,8	
			-0,0002086	1,2					-0,0002086	-9,8	
			-0,0002084	1,14					-0,0002084	-9,8	
			-0,0002082	1,16					-0,0002082	-9,6	
			-0,000208	1,18					-0,000208	-9,6	
			-0,0002078	1,16					-0,0002078	-9,6	
			-0,0002076	1,16					-0,0002076	-9,6	
			-0,0002074	1,16					-0,0002074	-9,6	
			-0,0002072	1,16					-0,0002072	-9,6	
			-0,000207	1,14					-0,000207	-9,4	
			-0,0002068	1,18					-0,0002068	-9,6	
			-0,0002066	1,18					-0,0002066	-9,6	
			-0,0002064	1,16					-0,0002064	-9,6	
			-0,0002062	1,14					-0,0002062	-9,6	
			-0,000206	1,12					-0,000206	-9,4	
			-0,0002058	1,14					-0,0002058	-9,6	
			-0,0002056	1,14					-0,0002056	-9,6	
			-0,0002054	1,16					-0,0002054	-9,6	
			-0,0002052	1,12					-0,0002052	-9,6	
			-0,000205	1,14					-0,000205	-9,6	
			-0,0002048	1,16					-0,0002048	-9,8	
			-0,0002046	1,12					-0,0002046	-9,6	
			-0,0002044	1,14					-0,0002044	-9,8	
			-0,0002042	1,14					-0,0002042	-9,6	
			-0,000204	1,14					-0,000204	-9,8	
			-0,0002038	1,12					-0,0002038	-9,8	
			-0,0002036	1,12					-0,0002036	-9,8	
			-0,0002034	1,1					-0,0002034	-9,8	
			-0,0002032	1,12					-0,0002032	-9,6	
			-0,000203	1,12					-0,000203	-9,4	
			-0,0002028	1,1					-0,0002028	-9,6	
			-0,0002026	1,12					-0,0002026	-9,6	
			-0,0002024	1,12					-0,0002024	-9,6	
			-0,0002022	1,12					-0,0002022	-9,8	
			-0,000202	1,1					-0,000202	-9,6	
			-0,0002018	1,12					-0,0002018	-9,8	
			-0,0002016	1,12					-0,0002016	-9,8	
			-0,0002014	1,1					-0,0002014	-9,8	
			-0,0002012	1,08					-0,0002012	-9,8	
			-0,000201	1,12					-0,000201	-9,8	
			-0,0002008	1,08					-0,0002008	-9,6	
			-0,0002006	1,08					-0,0002006	-9,6	
			-0,0002004	1,1					-0,0002004	-9,4	
			-0,0002002	1,08					-0,0002002	-9,6	
			-0,0002	1,1					-0,0002	-9,8	
			-0,0001998	1,08					-0,0001998	-9,6	
			-0,0001996	1,06					-0,0001996	-9,8	
			-0,0001994	1,08					-0,0001994	-9,8	
			-0,0001992	1,08					-0,0001992	-9,8	
			-0,000199	1,1					-0,000199	-9,8	
			-0,0001988	1,06					-0,0001988	-9,6	
			-0,0001986	1,04					-0,0001986	-9,4	
			-0,0001984	1,04					-0,0001984	-9,6	
			-0,0001982	1,08					-0,0001982	-9,8	
			-0,000198	1,06					-0,000198	-9,6	
			-0,0001978	1,06					-0,0001978	-9,8	
			-0,0001976	1,04					-0,0001976	-9,6	
			-0,0001974	1,04					-0,0001974	-9,6	
			-0,0001972	1,02					-0,0001972	-9,8	
			-0,000197	1,02					-0,000197	-9,6	
			-0,0001968	1,08					-0,0001968	-9,8	
			-0,0001966	1,06					-0,0001966	-9,6	
			-0,0001964	1,06					-0,0001964	-9,6	
			-0,0001962	1,04					-0,0001962	-9,6	
			-0,000196	1,04					-0,000196	-9,8	
			-0,0001958	1,02					-0,0001958	-9,6	
			-0,0001956	1,02					-0,0001956	-9,8	
			-0,0001954	1					-0,0001954	-9,6	
			-0,0001952	1					-0,0001952	-9,6	
			-0,000195	1					-0,000195	-9,8	
			-0,0001948	1					-0,0001948	-10	
			-0,0001946	0,98					-0,0001946	-9,8	
			-0,0001944	0,98					-0,0001944	-9,8	
			-0,0001942	1,02					-0,0001942	-9,8	
			-0,000194	1					-0,000194	-9,6	
			-0,0001938	1					-0,0001938	-9,8	
			-0,0001936	0,98					-0,0001936	-9,8	
			-0,0001934	0,98					-0,0001934	-10	
			-0,0001932	1					-0,0001932	-9,6	
			-0,000193	0,96					-0,000193	-9,6	
			-0,0001928	0,96					-0,0001928	-9,8	
			-0,0001926	0,98					-0,0001926	-9,8	
			-0,0001924	0,94					-0,0001924	-9,6	
			-0,0001922	0,94					-0,0001922	-9,8	
			-0,000192	0,94					-0,000192	-9,8	
			-0,0001918	0,94					-0,0001918	-9,6	
			-0,0001916	0,92					-0,0001916	-9,8	
			-0,0001914	0,9					-0,0001914	-9,8	
			-0,0001912	0,92					-0,0001912	-9,8	
			-0,000191	0,92					-0,000191	-9,8	
			-0,0001908	0,9					-0,0001908	-9,8	
			-0,0001906	0,94					-0,0001906	-9,6	
			-0,0001904	0,92					-0,0001904	-9,6	
			-0,0001902	0,88					-0,0001902	-9,4	
			-0,00019	0,92					-0,00019	-9,2	
			-0,0001898	0,88					-0,0001898	-9,4	
			-0,0001896	0,86					-0,0001896	-9,4	
			-0,0001894	0,9					-0,0001894	-9,6	
			-0,0001892	0,86					-0,0001892	-9,4	
			-0,000189	0,88					-0,000189	-9	
			-0,0001888	0,84					-0,0001888	-9,4	
			-0,0001886	0,86					-0,0001886	-9,2	
			-0,0001884	0,84					-0,0001884	-9,2	
			-0,0001882	0,88					-0,0001882	-9	
			-0,000188	0,86					-0,000188	-8,6	
			-0,0001878	0,84					-0,0001878	-8,8	
			-0,0001876	0,82					-0,0001876	-8,8	
			-0,0001874	0,82					-0,0001874	-9	
			-0,0001872	0,82					-0,0001872	-8,8	
			-0,000187	0,84					-0,000187	-8,8	
			-0,0001868	0,82					-0,0001868	-8,6	
			-0,0001866	0,84					-0,0001866	-8,6	
			-0,0001864	0,82					-0,0001864	-8,4	
			-0,0001862	0,82					-0,0001862	-8,6	
			-0,000186	0,82					-0,000186	-8,4	
			-0,0001858	0,82					-0,0001858	-8,4	
			-0,0001856	0,78					-0,0001856	-8,6	
			-0,0001854	0,76					-0,0001854	-8	
			-0,0001852	0,76					-0,0001852	-8,2	
			-0,000185	0,78					-0,000185	-8,2	
			-0,0001848	0,72					-0,0001848	-8,2	
			-0,0001846	0,74					-0,0001846	-8,2	
			-0,0001844	0,74					-0,0001844	-8,2	
			-0,0001842	0,74					-0,0001842	-8	
			-0,000184	0,76					-0,000184	-8	
			-0,0001838	0,74					-0,0001838	-8	
			-0,0001836	0,72					-0,0001836	-7,8	
			-0,0001834	0,74					-0,0001834	-7,8	
			-0,0001832	0,72					-0,0001832	-7,6	
			-0,000183	0,72					-0,000183	-7,6	
			-0,0001828	0,66					-0,0001828	-7,6	
			-0,0001826	0,72					-0,0001826	-7,6	
			-0,0001824	0,7					-0,0001824	-7,4	
			-0,0001822	0,7					-0,0001822	-7,4	
			-0,000182	0,68					-0,000182	-7,4	
			-0,0001818	0,66					-0,0001818	-7,2	
			-0,0001816	0,68					-0,0001816	-7,2	
			-0,0001814	0,64					-0,0001814	-7,2	
			-0,0001812	0,66					-0,0001812	-7	
			-0,000181	0,64					-0,000181	-7	
			-0,0001808	0,64					-0,0001808	-7	
			-0,0001806	0,66					-0,0001806	-6,8	
			-0,0001804	0,62					-0,0001804	-6,8	
			-0,0001802	0,64					-0,0001802	-6,6	
			-0,00018	0,62					-0,00018	-6,6	
			-0,0001798	0,6					-0,0001798	-6,8	
			-0,0001796	0,6					-0,0001796	-6,6	
			-0,0001794	0,58					-0,0001794	-6,6	
			-0,0001792	0,6					-0,0001792	-6,6	
			-0,000179	0,58					-0,000179	-6,4	
			-0,0001788	0,58					-0,0001788	-6,4	
			-0,0001786	0,58					-0,0001786	-6,4	
			-0,0001784	0,58					-0,0001784	-6,2	
			-0,0001782	0,56					-0,0001782	-6,2	
			-0,000178	0,56					-0,000178	-6,2	
			-0,0001778	0,54					-0,0001778	-6,2	
			-0,0001776	0,54					-0,0001776	-6	
			-0,0001774	0,52					-0,0001774	-5,8	
			-0,0001772	0,52					-0,0001772	-6	
			-0,000177	0,52					-0,000177	-5,8	
			-0,0001768	0,52					-0,0001768	-5,8	
			-0,0001766	0,52					-0,0001766	-5,6	
			-0,0001764	0,52					-0,0001764	-5,6	
			-0,0001762	0,5					-0,0001762	-5,4	
			-0,000176	0,5					-0,000176	-5,6	
			-0,0001758	0,46					-0,0001758	-5,4	
			-0,0001756	0,48					-0,0001756	-5,2	
			-0,0001754	0,48					-0,0001754	-5,2	
			-0,0001752	0,44					-0,0001752	-5,4	
			-0,000175	0,48					-0,000175	-5,2	
			-0,0001748	0,4					-0,0001748	-5,2	
			-0,0001746	0,44					-0,0001746	-5,2	
			-0,0001744	0,44					-0,0001744	-5,2	
			-0,0001742	0,42					-0,0001742	-4,8	
			-0,000174	0,38					-0,000174	-5	
			-0,0001738	0,4					-0,0001738	-5	
			-0,0001736	0,38					-0,0001736	-4,8	
			-0,0001734	0,4					-0,0001734	-4,6	
			-0,0001732	0,4					-0,0001732	-4,6	
			-0,000173	0,4					-0,000173	-4,4	
			-0,0001728	0,38					-0,0001728	-4,4	
			-0,0001726	0,34					-0,0001726	-4,4	
			-0,0001724	0,34					-0,0001724	-4,4	
			-0,0001722	0,34					-0,0001722	-4,2	
			-0,000172	0,38					-0,000172	-4,4	
			-0,0001718	0,34					-0,0001718	-4	
			-0,0001716	0,32					-0,0001716	-4	
			-0,0001714	0,32					-0,0001714	-4	
			-0,0001712	0,32					-0,0001712	-4,2	
			-0,000171	0,32					-0,000171	-3,8	
			-0,0001708	0,32					-0,0001708	-3,6	
			-0,0001706	0,28					-0,0001706	-3,6	
			-0,0001704	0,28					-0,0001704	-3,6	
			-0,0001702	0,28					-0,0001702	-3,6	
			-0,00017	0,24					-0,00017	-3,4	
			-0,0001698	0,26					-0,0001698	-3,2	
			-0,0001696	0,24					-0,0001696	-3,4	
			-0,0001694	0,24					-0,0001694	-3,2	
			-0,0001692	0,26					-0,0001692	-3,2	
			-0,000169	0,24					-0,000169	-3	
			-0,0001688	0,24					-0,0001688	-3,2	
			-0,0001686	0,22					-0,0001686	-3	
